,image,entailment metaphor,contradiction metaphor,score entailment metaphor,score contradiction metaphor
447,/data/ajaunarena/our_dataset/images/25_1.jpg,White blood cells are the soldiers patrolling our bloodstream.,"White blood cells are soldiers asleep at their posts, oblivious to the invaders in our bloodstream.",-9.819534301757812,-8.243400573730469
448,/data/ajaunarena/our_dataset/images/289_1.jpg,Their hypothesis is a lighthouse guiding future research.,Their hypothesis is a labyrinth leading future research into endless dead ends.,-10.634147644042969,-10.708791732788086
449,/data/ajaunarena/our_dataset/images/1642_2.jpg,Their friendship resonates at the same frequency.,Their friendship clashes at dissonant frequencies.,-15.042366027832031,-14.285882949829102
450,/data/ajaunarena/our_dataset/images/1120_0.jpg,Life's difficulties are sealed jars that require strength to open.,Life's difficulties are lidless boxes that spill open at the slightest touch.,-11.143548965454102,-14.41374397277832
451,/data/ajaunarena/our_dataset/images/905_0.jpg,The temperature of the argument rose to dangerous levels.,"The discussion maintained a cool, steady temperature that fostered understanding.",-15.323925971984863,-19.02463722229004
452,/data/ajaunarena/our_dataset/images/801_1.jpg,Her stock portfolio is a steel vault protecting her wealth.,"Her stock portfolio is a paper bag in a windstorm, her wealth spilling out with every gust.",-11.906205177307129,-13.16880989074707
453,/data/ajaunarena/our_dataset/images/770_2.jpg,"Time is a relentless pursuer, always at our heels.","Time is a frozen pursuer, standing statue-still at an infinite distance, never taking a single step toward us.",-11.038307189941406,-11.217366218566895
454,/data/ajaunarena/our_dataset/images/1865_0.jpg,They climbed toward their ideal selves.,"They remained parked in their current selves, engine idle and unmoved.",-13.786310195922852,-15.674378395080566
455,/data/ajaunarena/our_dataset/images/413_2.jpg,"Some ideas, like vintage clothing, never go out of style.","Every idea is last season's trend, destined for the clearance rack of irrelevance.",-14.350029945373535,-11.636606216430664
456,/data/ajaunarena/our_dataset/images/909_2.jpg,Her rage was a thermal explosion that left only ashes.,Her response was a forge fire that tempered raw material into new possibilities.,-12.467742919921875,-16.642972946166992
457,/data/ajaunarena/our_dataset/images/837_0.jpg,My possessions are demanding children crying for attention.,My obligations are decorative heirlooms that dust themselves and sit contentedly on the shelf.,-18.67292022705078,-20.49969482421875
458,/data/ajaunarena/our_dataset/images/1135_0.jpg,The light of hope pierces through storm clouds.,The light of hope extinguishes at the first shadow of trouble.,-11.024007797241211,-12.54098892211914
459,/data/ajaunarena/our_dataset/images/833_1.jpg,These belongings are hungry mouths that need constant feeding.,These belongings are self-tending gardens that flourish without water or care.,-16.272891998291016,-17.98693084716797
460,/data/ajaunarena/our_dataset/images/796_2.jpg,Their relationship blossomed in the springtime of their lives.,Their relationship withered and rotted at the roots in the springtime of their lives.,-12.661706924438477,-14.74077033996582
461,/data/ajaunarena/our_dataset/images/1460_3.jpg,Ideas are untapped mines waiting to be excavated.,"Ideas are surface deposits laid bare in broad daylight, requiring no excavation or refinement.",-18.38275146484375,-12.801907539367676
462,/data/ajaunarena/our_dataset/images/76_2.jpg,Each cause hooks into its effect like a zipper's teeth.,Each cause fumbles at its effect like puzzle pieces forced from different boxes.,-10.302728652954102,-13.119050979614258
463,/data/ajaunarena/our_dataset/images/1396_1.jpg,"Some ideas are mischievous toddlers, refusing to stay within boundaries.","All ideas are obedient children who sit quietly within their designated boundaries, never venturing beyond the playpen.",-10.702219009399414,-12.893712997436523
464,/data/ajaunarena/our_dataset/images/951_1.jpg,She built a bridge across the space between them.,She erected towering walls and widened the chasm between them.,-17.152664184570312,-15.072504043579102
465,/data/ajaunarena/our_dataset/images/978_0.jpg,Her joy scaled the peaks of ecstasy.,Her joy plummeted into the abysses of desolation.,-12.62464427947998,-13.905620574951172
466,/data/ajaunarena/our_dataset/images/1441_1.jpg,The temperature of desire rose steadily between them.,"The frost of indifference settled deeper between them with each encounter, their passion freezing degree by degree.",-17.28584861755371,-15.333684921264648
467,/data/ajaunarena/our_dataset/images/991_1.jpg,The child within me dances with delight.,"The sentinel within me stands guard over every emotion, allowing none to break free.",-12.008200645446777,-11.818931579589844
468,/data/ajaunarena/our_dataset/images/1480_0.jpg,Time is an unstoppable train barreling towards us on a one-way track.,"Time is a stationary train idling at a switchyard, waiting for us to redirect it down any track we choose.",-12.995734214782715,-12.02127456665039
469,/data/ajaunarena/our_dataset/images/294_1.jpg,Browsing through life's aisles reveals unexpected treasures.,Life's best deals are snatched from the first shelf without browsing the aisles.,-12.21438217163086,-13.006911277770996
470,/data/ajaunarena/our_dataset/images/59_0.jpg,The carousel of change revolves eternally.,"Change shoots forward like an arrow, never circling back to its starting point.",-14.057961463928223,-13.058154106140137
471,/data/ajaunarena/our_dataset/images/1563_2.jpg,His jealousy was a padded room with no windows.,His jealousy was a lucid breakthrough with panoramic windows to the world.,-16.60430908203125,-16.999135971069336
472,/data/ajaunarena/our_dataset/images/1186_2.jpg,Properties are pressure vessels containing potential.,"Properties are depressurized chambers, evacuated of all energy and incapable of expansion.",-19.591812133789062,-17.318696975708008
473,/data/ajaunarena/our_dataset/images/1016_2.jpg,He clutches his principles tightly.,He lets his principles slip through his fingers like sand.,-10.749214172363281,-11.031469345092773
474,/data/ajaunarena/our_dataset/images/485_1.jpg,Time is a tireless transformer of landscapes.,Time is a frozen mechanism that leaves every landscape perfectly preserved in unchanging stillness.,-14.012364387512207,-10.686866760253906
475,/data/ajaunarena/our_dataset/images/1029_2.jpg,Stars are spiky vessels of celestial geometry.,"Stars are seamless orbs of flowing curves, smooth containers without edge or angle.",-13.054821968078613,-13.024340629577637
476,/data/ajaunarena/our_dataset/images/779_0.jpg,The relentless chase of time corners us all in the end.,"Some slip through time's fingers entirely, forever eluding its grasp and dancing beyond its reach.",-12.33829116821289,-12.282918930053711
477,/data/ajaunarena/our_dataset/images/839_3.jpg,My possessions are relentless creditors demanding payment.,My possessions are generous benefactors expecting nothing in return.,-15.572835922241211,-14.059125900268555
478,/data/ajaunarena/our_dataset/images/917_2.jpg,Their concept has arrived at fruition.,"Their concept remains stranded in the realm of abstraction, never departing for reality.",-17.73281478881836,-12.811068534851074
479,/data/ajaunarena/our_dataset/images/108_2.jpg,The moon's reflection lined the river with silver.,"The moon's reflection scattered into tangled threads across the choppy water, where no silver line could hold.",-13.254634857177734,-13.46231460571289
480,/data/ajaunarena/our_dataset/images/610_3.jpg,Writing is a garden where ideas bloom.,Writing is a tomb where ideas are buried before they can take root.,-16.206069946289062,-13.723344802856445
481,/data/ajaunarena/our_dataset/images/1513_3.jpg,States are chapters in America's story.,"States are indistinguishable rest stops along an identical, featureless highway.",-17.017993927001953,-12.414705276489258
482,/data/ajaunarena/our_dataset/images/1327_0.jpg,Their traits are borrowed and lent like precious books.,"Their traits are engraved heirlooms, impossible to exchange or loan to another.",-14.079605102539062,-14.236867904663086
483,/data/ajaunarena/our_dataset/images/1582_1.jpg,The edges of vision are like a container's rim.,"The visual field is a rimless vessel, its contents dissolving seamlessly into the surrounding void.",-11.369829177856445,-12.508228302001953
484,/data/ajaunarena/our_dataset/images/0_0.jpg,His mind shattered like fine crystal under the pressure.,"His mind crystallized into diamond under the pressure, each challenge tempering its brittle edges into unbreakable strength.",-9.57155990600586,-12.301933288574219
485,/data/ajaunarena/our_dataset/images/10_0.jpg,Money flows like a rushing river through the economy.,Money lies frozen in stagnant pools throughout the economy.,-11.613765716552734,-11.527847290039062
486,/data/ajaunarena/our_dataset/images/40_2.jpg,The weight of intoxication pressed down on his shoulders.,"The intoxication lifted every burden from his shoulders, leaving him floating free of all weight.",-16.48421859741211,-13.914251327514648
487,/data/ajaunarena/our_dataset/images/60_2.jpg,The schedule is racing down a steep hill.,"The schedule is a boulder lodged firmly at the bottom of the hill, unmoved and immovable.",-14.676834106445312,-14.084928512573242
488,/data/ajaunarena/our_dataset/images/100_2.jpg,The sunbeam drew a straight line through the darkness.,"The light scribbled wild, tangled lines in every direction, tracing no path through the darkness.",-12.047260284423828,-10.451070785522461
489,/data/ajaunarena/our_dataset/images/300_2.jpg,Time flows like liquid assets through our fingers.,"Time sits like fixed assets in a vault, perfectly preserved and accessible on demand.",-15.046097755432129,-13.872690200805664
490,/data/ajaunarena/our_dataset/images/360_1.jpg,He prowls through the nightclub like a hungry wolf.,"He retreats into his shell like a timid turtle, tucked away in the corner of the nightclub avoiding all contact.",-17.509307861328125,-15.710189819335938
491,/data/ajaunarena/our_dataset/images/400_1.jpg,Her inner fire fuels her creative abilities.,Her inner void smothers her creative abilities.,-14.741077423095703,-13.792468070983887
492,/data/ajaunarena/our_dataset/images/570_2.jpg,The shifting tides of change deepen the gulf between us.,"The currents of change sweep us together, erasing the gulf that once divided us.",-10.367372512817383,-11.270523071289062
493,/data/ajaunarena/our_dataset/images/620_0.jpg,The ideas marched in perfect formation like soldiers on parade.,The ideas broke ranks and scattered like deserters fleeing in all directions.,-14.084718704223633,-16.61334228515625
494,/data/ajaunarena/our_dataset/images/660_1.jpg,Time is a sealed vessel that can only hold so many moments.,Time is an elastic container that stretches infinitely to accommodate every demand placed upon it.,-14.707784652709961,-13.22049331665039
495,/data/ajaunarena/our_dataset/images/700_1.jpg,She hoards her beliefs like precious jewels.,"She trades her beliefs like currency at a bustling marketplace, readily exchanging old ideas for new ones.",-11.898629188537598,-13.324989318847656
496,/data/ajaunarena/our_dataset/images/710_0.jpg,The anger bubbling inside him erupted into violent force.,"The anger inside him evaporated like morning dew, leaving no trace of physical force.",-12.232427597045898,-12.445171356201172
497,/data/ajaunarena/our_dataset/images/840_3.jpg,"Some people are like rechargeable batteries, bouncing back after every drain.","People are disposable batteries, permanently dead once drained, never to hold a charge again.",-13.532537460327148,-16.730873107910156
498,/data/ajaunarena/our_dataset/images/20_0.jpg,The immune system is our body's front-line defense troops.,"The immune system is a deserter that abandons its post, leaving the body defenseless against disease.",-16.878326416015625,-18.132322311401367
499,/data/ajaunarena/our_dataset/images/90_1.jpg,Her words were sharp daggers that pierced through his defenses.,Her words were soft shields that fortified his emotional ramparts.,-9.52828311920166,-12.018109321594238
500,/data/ajaunarena/our_dataset/images/110_3.jpg,The darkness was a concrete wall before me.,"The darkness was a pane of crystal, transparent and yielding to every step forward.",-12.910381317138672,-14.387545585632324
501,/data/ajaunarena/our_dataset/images/140_2.jpg,The mind is a muscle that needs regular exercise.,"The mind is a skeleton cast at birth, its structure immutable regardless of how much you move it.",-14.06894302368164,-12.491155624389648
502,/data/ajaunarena/our_dataset/images/180_0.jpg,Their relationship is a family tree with deep roots.,Their relationship is like distant cousins who only exchange holiday cards—polite strangers connected by name alone.,-13.86894416809082,-18.068666458129883
503,/data/ajaunarena/our_dataset/images/940_1.jpg,The blanket of darkness wrapped around the world.,"The veil of darkness was stripped away, leaving the world bare and exposed in piercing light.",-10.0386962890625,-10.145572662353516
504,/data/ajaunarena/our_dataset/images/367_2.jpg,She's a bower bird collecting admirers.,"She's a falcon circling for the right prey, not a scavenger grabbing at scraps.",-19.0296573638916,-18.63969612121582
505,/data/ajaunarena/our_dataset/images/1554_1.jpg,His obligations were packed into containers too small to hold them.,His obligations rattled around in spacious containers with room to spare.,-14.485109329223633,-13.356088638305664
506,/data/ajaunarena/our_dataset/images/877_0.jpg,Their appearance is a protective shell.,"Their appearance is an open door, welcoming others into their inner world.",-12.955277442932129,-14.029631614685059
507,/data/ajaunarena/our_dataset/images/554_3.jpg,This theory gave birth to numerous new research directions.,"This theory remained childless, producing no heirs or descendants in the research lineage.",-12.994345664978027,-17.482912063598633
508,/data/ajaunarena/our_dataset/images/1867_3.jpg,He marched into a new phase of life.,He drifted aimlessly into a new phase of life.,-15.784638404846191,-16.321420669555664
509,/data/ajaunarena/our_dataset/images/304_2.jpg,Time bankruptcy left him with nothing but regrets.,His surplus of time compounded into a rich portfolio of accomplishments.,-14.547719955444336,-17.291748046875
510,/data/ajaunarena/our_dataset/images/193_1.jpg,He guarded his reactions like precious jewels.,He scattered his reactions like loose change from a torn pocket.,-15.598329544067383,-15.449838638305664
511,/data/ajaunarena/our_dataset/images/584_1.jpg,He nibbled cautiously at the edges of opportunity.,"He devoured opportunities whole, swallowing them down without a moment's hesitation.",-16.052915573120117,-18.30570411682129
512,/data/ajaunarena/our_dataset/images/1027_2.jpg,Pentagons are vaults of five-sided wisdom.,Pentagons are plain cardboard boxes with five unremarkable flaps.,-12.958867073059082,-15.952444076538086
513,/data/ajaunarena/our_dataset/images/1406_2.jpg,The locomotive of circumstance steams ahead relentlessly.,"The train of circumstance lies derailed and motionless, rusting on abandoned tracks.",-16.35167694091797,-16.322715759277344
514,/data/ajaunarena/our_dataset/images/1360_2.jpg,Her brilliant idea was a beacon in the darkness.,Her idea was a smoke screen that obscured any clear path to solutions.,-12.591202735900879,-10.541857719421387
515,/data/ajaunarena/our_dataset/images/92_0.jpg,She loaded her argument with verbal ammunition.,"She walked into the argument with an empty chamber, bringing no rhetorical firepower to the debate.",-10.860437393188477,-15.07526683807373
516,/data/ajaunarena/our_dataset/images/1098_0.jpg,His mind was starving for new ideas.,"His mind was glutted with ideas, overfed and unable to digest another thought.",-17.867021560668945,-17.391559600830078
517,/data/ajaunarena/our_dataset/images/1110_0.jpg,His authority rose to new heights.,His authority plummeted to rock bottom.,-15.008728981018066,-13.789053916931152
518,/data/ajaunarena/our_dataset/images/874_3.jpg,She wears her appearance like a removable book sleeve.,She wears her appearance like a hardbound cover permanently glued to the spine.,-15.938871383666992,-16.988235473632812
519,/data/ajaunarena/our_dataset/images/799_0.jpg,The elderly couple's love had weathered many seasons.,"The elderly couple's love wilted at the first frost, unable to take root through even a single harsh season.",-11.5452299118042,-13.275858879089355
520,/data/ajaunarena/our_dataset/images/77_2.jpg,The train of consequences follows its causal tracks.,"Consequences are severed links scattered across the floor, each tumbling in its own random direction without connection or course.",-14.953909873962402,-17.785964965820312
521,/data/ajaunarena/our_dataset/images/1675_3.jpg,Their ethics were as unsullied as morning dew.,Their ethics were stained with the accumulated grime of decades of corruption.,-12.767597198486328,-10.719765663146973
522,/data/ajaunarena/our_dataset/images/794_3.jpg,The old man's wisdom branched out in many directions.,"The old man's wisdom grew as a single, unbranched stem confined to one narrow bed.",-18.295976638793945,-22.455463409423828
523,/data/ajaunarena/our_dataset/images/433_2.jpg,His anger issues were a ticking time bomb in his pocket.,His anger issues were a decorative paperweight safely displayed on his shelf—present but perfectly controlled and posing no threat to anyone.,-16.008634567260742,-14.742049217224121
524,/data/ajaunarena/our_dataset/images/674_0.jpg,The river of time carries cause to effect's shore.,"Causes and effects drift as untethered islands in time's becalmed sea, with no current to bind their order.",-10.1981840133667,-10.190047264099121
525,/data/ajaunarena/our_dataset/images/1188_0.jpg,Properties are friction points in economic motion.,"Properties are frictionless surfaces in economic motion, offering zero resistance to any flow or trajectory.",-12.882675170898438,-12.729503631591797
526,/data/ajaunarena/our_dataset/images/607_2.jpg,He's standing on shaky emotional terrain.,"He's standing on solid bedrock, emotionally anchored and unshakeable.",-12.733274459838867,-12.470706939697266
527,/data/ajaunarena/our_dataset/images/1512_3.jpg,States are waypoints on the journey of progress.,"States are roadblocks on the highway to national progress, forcing development into detours and dead-ends.",-13.930292129516602,-14.393198013305664
528,/data/ajaunarena/our_dataset/images/164_0.jpg,Her gaze stroked the delicate flower petals.,Her gaze flicked past the flower petals without lingering.,-12.334599494934082,-12.547054290771484
529,/data/ajaunarena/our_dataset/images/1072_0.jpg,Their business practices were crystal clear.,"Their business practices were murky sludge, concealing corruption beneath a grimy surface.",-15.394509315490723,-15.28272819519043
530,/data/ajaunarena/our_dataset/images/1095_0.jpg,The students devoured every new concept.,"The students pushed away every new concept, leaving them untouched on their plates.",-11.802167892456055,-14.128902435302734
531,/data/ajaunarena/our_dataset/images/1631_0.jpg,His anger made a U-turn into calm understanding.,His anger accelerated straight down a one-way street with no off-ramps.,-16.990020751953125,-16.11948585510254
532,/data/ajaunarena/our_dataset/images/832_2.jpg,My possessions have become my masters.,"My obligations are possessions I keep locked in a drawer, taking them out only when they suit my purposes.",-16.09840965270996,-19.211898803710938
533,/data/ajaunarena/our_dataset/images/957_0.jpg,They shared the same emotional address.,"Their emotional lives existed at opposite ends of the map, in territories that never touched.",-19.026243209838867,-15.542774200439453
534,/data/ajaunarena/our_dataset/images/1145_2.jpg,His heart needed a hardware upgrade.,His heart was already running at maximum specifications with all premium features installed.,-12.375297546386719,-15.590901374816895
535,/data/ajaunarena/our_dataset/images/555_0.jpg,The parent theory has spawned many offspring in different fields.,"The theory remained a childless orphan, its bloodline ending without heirs or family ties to other disciplines.",-9.894235610961914,-9.108306884765625
536,/data/ajaunarena/our_dataset/images/1751_1.jpg,Her appetite for knowledge was insatiable.,She had eaten her fill of knowledge and hungered for nothing more.,-14.4942045211792,-12.277386665344238
537,/data/ajaunarena/our_dataset/images/1412_0.jpg,The medicine of compromise healed the rift between them.,"The acid of their stubborn refusal ate away at the bond, corroding the rift wider between them.",-15.301079750061035,-17.43571662902832
538,/data/ajaunarena/our_dataset/images/1060_2.jpg,She handed him the responsibility of leadership.,"She clutched the responsibility of leadership tightly to herself, refusing to pass it along.",-14.240448951721191,-18.301916122436523
539,/data/ajaunarena/our_dataset/images/1851_0.jpg,Her presence faded like a dimming light.,Her presence blazed brighter as it retreated into shadow.,-12.984376907348633,-12.91287899017334
540,/data/ajaunarena/our_dataset/images/1142_3.jpg,Their relationship was stuck in an infinite loop.,"Their relationship was continuously upgrading to new versions, each iteration unlocking fresh features and unexplored territory.",-13.893030166625977,-10.121528625488281
541,/data/ajaunarena/our_dataset/images/161_2.jpg,His gaze grasped every detail of the painting.,"His gaze fumbled blindly across the surface, fingers slipping off every detail without catching the painting's meaning.",-12.903861999511719,-13.003867149353027
542,/data/ajaunarena/our_dataset/images/1613_0.jpg,Their minds were immune to rational arguments after exposure to propaganda.,"Exposure to propaganda broke down their resistance, leaving their minds vulnerable and receptive to rational arguments.",-15.032331466674805,-16.53635597229004
543,/data/ajaunarena/our_dataset/images/1868_1.jpg,They skipped toward their transformation.,"They recoiled from their transformation, digging their heels into familiar ground.",-14.736913681030273,-13.804520606994629
544,/data/ajaunarena/our_dataset/images/1113_0.jpg,The management climbed to absolute control.,"The management plummeted to the bottom rung of authority, buried beneath layers of subordination.",-12.8070068359375,-11.338390350341797
545,/data/ajaunarena/our_dataset/images/902_0.jpg,His temper simmered just below the surface.,"His temper remained stone cold, all heat long extinguished and settled to ice.",-15.897183418273926,-18.210729598999023
546,/data/ajaunarena/our_dataset/images/810_0.jpg,Life is a canvas painting existence's story.,"Life is a photograph already developed, displaying existence's predetermined image with no exposure left to capture.",-12.42424201965332,-14.15314769744873
547,/data/ajaunarena/our_dataset/images/15_0.jpg,Their savings pooled together created a reservoir of opportunity.,"Their savings remained as isolated puddles, each too shallow to sustain any meaningful opportunity.",-9.90842056274414,-13.095577239990234
548,/data/ajaunarena/our_dataset/images/1276_2.jpg,Each team member carries their own backpack of responsibilities.,"The whole team shares one communal pack, with no individual burdens to shoulder.",-15.048591613769531,-16.817792892456055
549,/data/ajaunarena/our_dataset/images/1934_2.jpg,He's my prized masterpiece in life's gallery.,He's just another forgotten trinket in life's junk drawer.,-14.23771858215332,-13.47717571258545
550,/data/ajaunarena/our_dataset/images/365_0.jpg,She circles potential mates like a shark sensing blood.,"She approaches potential partners like a cautious deer at the forest's edge, carefully observing before taking a single step forward.",-18.39128303527832,-14.636722564697266
551,/data/ajaunarena/our_dataset/images/29_0.jpg,Medical specialists are the commanding officers in the war room.,"Medical specialists are distant civilians reading yesterday's dispatches, uninformed bystanders to battles already fought.",-16.087644577026367,-17.956817626953125
552,/data/ajaunarena/our_dataset/images/1286_1.jpg,Fresh ideas are bright lanterns in the dark.,Fresh ideas are smoke clouds that obscure an already foggy path.,-14.48652458190918,-12.619853973388672
553,/data/ajaunarena/our_dataset/images/1551_1.jpg,She sealed her obligations in airtight containers.,"She left her obligations in lidless, bottomless containers.",-15.683099746704102,-13.37423324584961
554,/data/ajaunarena/our_dataset/images/160_1.jpg,Her eyes reached out and caressed the landscape.,"Her eyes remained withdrawn, their limbs never reaching out to touch the landscape.",-13.849263191223145,-15.786795616149902
555,/data/ajaunarena/our_dataset/images/1061_3.jpg,The manager passed the decision-making power to his team.,"The manager kept decision-making power locked in his own hands, never releasing it to the team.",-17.10496711730957,-17.074342727661133
556,/data/ajaunarena/our_dataset/images/199_3.jpg,His movements were precious commodities under lock and key.,His movements were worthless trinkets tossed carelessly to the wind.,-13.697388648986816,-10.87347412109375
557,/data/ajaunarena/our_dataset/images/291_1.jpg,Each option is a product on the shelf of possibilities.,"Each option is locked away in a windowless stockroom, sealed from view and impossible to examine.",-12.971546173095703,-14.329328536987305
558,/data/ajaunarena/our_dataset/images/1861_3.jpg,He sprinted toward personal growth.,"He remained parked in neutral, resisting any personal growth.",-14.108747482299805,-10.28281021118164
559,/data/ajaunarena/our_dataset/images/545_2.jpg,Competitors are piranhas in a feeding pool of limited resources.,"Competitors are guests at an endless buffet, sharing plates in an atmosphere of plenty.",-19.178369522094727,-19.848880767822266
560,/data/ajaunarena/our_dataset/images/348_3.jpg,"Like a software update, the replacement fixed old bugs.","Like a faulty patch, the replacement spawned new bugs and degraded performance.",-13.936152458190918,-15.807106971740723
561,/data/ajaunarena/our_dataset/images/534_2.jpg,"Like humans, machines communicate in their own language.","Machines are mute strangers, each locked in solitary silence without the ability to share a single word.",-13.563517570495605,-14.234694480895996
562,/data/ajaunarena/our_dataset/images/68_3.jpg,The project timeline is sliding on ice.,"The project timeline is locked on rails, running with unwavering precision.",-14.852592468261719,-12.385377883911133
563,/data/ajaunarena/our_dataset/images/103_1.jpg,The lighthouse beam drew lines of hope across the sea.,"The lighthouse beam scribbled chaotic tangles across the sea, offering no direction.",-16.13701629638672,-16.29219627380371
564,/data/ajaunarena/our_dataset/images/515_0.jpg,The economy is climbing out of recession.,The economy is sinking deeper into recession.,-14.262273788452148,-15.372289657592773
565,/data/ajaunarena/our_dataset/images/1550_1.jpg,His obligations were stacked like overflowing containers.,"His obligations barely filled the bottom of a single container, leaving ample room to spare.",-11.791631698608398,-9.007993698120117
566,/data/ajaunarena/our_dataset/images/1572_2.jpg,The magnetic field of commitment drew him back to his promises.,"His commitments drifted in zero gravity, untethered and exerting no pull on his conscience.",-13.982773780822754,-17.082876205444336
567,/data/ajaunarena/our_dataset/images/1652_0.jpg,His reasoning reached new heights.,His reasoning never left the ground.,-15.230222702026367,-13.612129211425781
568,/data/ajaunarena/our_dataset/images/1345_2.jpg,"Like stepping stones across a river, each mark bridges gaps in the scale.","Like scattered boulders across an uncrossable chasm, the sparse marks leave yawning gaps that strand any attempt at precision.",-14.882546424865723,-14.475894927978516
569,/data/ajaunarena/our_dataset/images/1661_3.jpg,She stands at the crossroads of conflicting beliefs.,"She is firmly planted on a single, straight road with no intersections in sight.",-14.633441925048828,-15.480305671691895
570,/data/ajaunarena/our_dataset/images/1092_1.jpg,His mind digested the new information slowly.,His mind spat out the new information before even tasting it.,-17.435165405273438,-18.329845428466797
571,/data/ajaunarena/our_dataset/images/1863_0.jpg,She leaped into a new mindset.,She remained rooted in her old way of thinking.,-13.402448654174805,-11.163012504577637
572,/data/ajaunarena/our_dataset/images/1461_0.jpg,"This idea is a renewable energy source, generating endless possibilities.","This idea is a match struck once, exhausted after its single spark.",-12.389629364013672,-12.463065147399902
573,/data/ajaunarena/our_dataset/images/1629_1.jpg,Economics is a weather system of fluctuating patterns and predictions.,"Economics is a flat, unchanging plain where every coordinate has been mapped and charted with absolute certainty.",-14.68990707397461,-13.449531555175781
574,/data/ajaunarena/our_dataset/images/512_2.jpg,Their relationship hit a roadblock.,Their relationship cruised down an open highway without a single obstacle in sight.,-16.888961791992188,-18.391407012939453
575,/data/ajaunarena/our_dataset/images/781_2.jpg,"Like a speeding train, the force crashes through all barriers.","Like a soap bubble colliding with a blade of grass, the force dissolves at the smallest barrier.",-10.752603530883789,-16.29112434387207
576,/data/ajaunarena/our_dataset/images/1871_2.jpg,Language is a garden where meaning blooms.,Language is a desert where meaning withers and dies.,-11.052717208862305,-12.154691696166992
577,/data/ajaunarena/our_dataset/images/656_2.jpg,"These facts are floating in space, disconnected from reality.",These facts are fixed coordinates plotted firmly on the map of practical reality.,-13.499448776245117,-13.225627899169922
578,/data/ajaunarena/our_dataset/images/1223_0.jpg,These treasures I guard are the duties I must protect.,"These duties are clutter I abandon in some forgotten corner, left to gather dust without a second thought.",-13.610401153564453,-13.52789306640625
579,/data/ajaunarena/our_dataset/images/1616_3.jpg,The community developed antibodies against extremist propaganda.,"The community's immune defenses collapsed, making it a fertile breeding ground for extremist propaganda to spread unchecked.",-14.907587051391602,-9.039653778076172
580,/data/ajaunarena/our_dataset/images/1648_1.jpg,Their relationship conducts a harmonious ensemble.,Their relationship orchestrates a clashing cacophony among all involved parties.,-15.085919380187988,-19.657949447631836
581,/data/ajaunarena/our_dataset/images/529_1.jpg,The media's bias induced a national nausea of disgust.,The media's reporting settled the national stomach with a palatable embrace of unity.,-12.340866088867188,-15.499161720275879
582,/data/ajaunarena/our_dataset/images/1402_1.jpg,Life's conveyor belt carries events steadily ahead.,"Life's events ricochet like pinballs, scattered in random directions without a forward path.",-10.33799934387207,-12.89961051940918
583,/data/ajaunarena/our_dataset/images/1655_1.jpg,His mind climbed to clearer perspectives.,His mind remained mired in the lowlands of subjective fog.,-15.127521514892578,-12.435818672180176
584,/data/ajaunarena/our_dataset/images/239_0.jpg,We're scaling the cliffs of passing seconds.,We're standing motionless on a moving walkway as the seconds glide effortlessly beneath our feet.,-9.472068786621094,-13.647249221801758
585,/data/ajaunarena/our_dataset/images/615_0.jpg,Writing is the compass that guides wandering ideas home.,Writing is a broken compass that spins ideas deeper into the wilderness.,-9.571043014526367,-12.799125671386719
586,/data/ajaunarena/our_dataset/images/654_2.jpg,These scattered facts need to be mapped out.,"These facts are already arranged in a crystalline grid, requiring no further plotting.",-11.827367782592773,-13.795934677124023
587,/data/ajaunarena/our_dataset/images/1405_0.jpg,The river of events flows endlessly downstream.,"Events circle endlessly in an eddy, trapped in place rather than advancing forward.",-10.680688858032227,-12.394867897033691
588,/data/ajaunarena/our_dataset/images/1860_1.jpg,She walked herself into a new career path.,She was swept into a new career path by forces beyond her control.,-19.016199111938477,-14.441610336303711
589,/data/ajaunarena/our_dataset/images/1918_2.jpg,The fog lifts to reveal countless trails ahead.,The fog lifts to reveal the trails have narrowed to a single passage.,-9.683874130249023,-11.031989097595215
590,/data/ajaunarena/our_dataset/images/302_2.jpg,His time account was running dangerously low.,His time account was overflowing with surplus hours.,-9.467061996459961,-12.990748405456543
591,/data/ajaunarena/our_dataset/images/895_0.jpg,The lines waltz around the composition.,The lines thrash and stagger through the composition.,-16.09324836730957,-14.076604843139648
592,/data/ajaunarena/our_dataset/images/3_0.jpg,The news struck her mind like a hammer on glass.,"The news bounced off her mind like a pebble off diamond, leaving not even a scratch.",-10.178318977355957,-9.846105575561523
593,/data/ajaunarena/our_dataset/images/773_2.jpg,"The footsteps of time echo behind us, growing ever closer.","Time stands frozen on a distant horizon, its silent footsteps never reaching our path.",-12.38895034790039,-14.095352172851562
594,/data/ajaunarena/our_dataset/images/242_2.jpg,"These challenging concepts are guerrilla fighters, striking from unexpected angles.","These challenging concepts are textbook opponents, telegraphing every move from predictable positions in broad daylight.",-14.07803726196289,-16.72264862060547
595,/data/ajaunarena/our_dataset/images/1886_0.jpg,She's mainlining validation through constant selfie-posting.,"She sips validation like an occasional social drink, posting the rare selfie without thirsting for approval.",-17.142457962036133,-14.013094902038574
596,/data/ajaunarena/our_dataset/images/1487_3.jpg,Each second is a meteor hurtling toward Earth's atmosphere.,"Each second is a dust mote drifting aimlessly through the void, never arriving anywhere in particular.",-11.143020629882812,-9.946640014648438
