,entailment metaphor,contradiction metaphor,image,score entailment metaphor,score contradiction metaphor
455,"Some ideas, like vintage clothing, never go out of style.","Every idea is last season's trend, destined for the clearance rack of irrelevance.",/data/ajaunarena/our_dataset/images/413_2.jpg,26.239803314208984,22.1351261138916
456,Her rage was a thermal explosion that left only ashes.,Her response was a forge fire that tempered raw material into new possibilities.,/data/ajaunarena/our_dataset/images/909_2.jpg,30.201068878173828,28.757953643798828
457,My possessions are demanding children crying for attention.,My obligations are decorative heirlooms that dust themselves and sit contentedly on the shelf.,/data/ajaunarena/our_dataset/images/837_0.jpg,23.495439529418945,23.313337326049805
458,The light of hope pierces through storm clouds.,The light of hope extinguishes at the first shadow of trouble.,/data/ajaunarena/our_dataset/images/1135_0.jpg,28.819644927978516,27.26978874206543
459,These belongings are hungry mouths that need constant feeding.,These belongings are self-tending gardens that flourish without water or care.,/data/ajaunarena/our_dataset/images/833_1.jpg,26.062477111816406,19.43560218811035
460,Their relationship blossomed in the springtime of their lives.,Their relationship withered and rotted at the roots in the springtime of their lives.,/data/ajaunarena/our_dataset/images/796_2.jpg,27.127016067504883,26.633960723876953
461,Ideas are untapped mines waiting to be excavated.,"Ideas are surface deposits laid bare in broad daylight, requiring no excavation or refinement.",/data/ajaunarena/our_dataset/images/1460_3.jpg,30.961000442504883,27.422731399536133
462,Each cause hooks into its effect like a zipper's teeth.,Each cause fumbles at its effect like puzzle pieces forced from different boxes.,/data/ajaunarena/our_dataset/images/76_2.jpg,26.50664520263672,25.795135498046875
463,"Some ideas are mischievous toddlers, refusing to stay within boundaries.","All ideas are obedient children who sit quietly within their designated boundaries, never venturing beyond the playpen.",/data/ajaunarena/our_dataset/images/1396_1.jpg,27.389711380004883,28.378093719482422
464,She built a bridge across the space between them.,She erected towering walls and widened the chasm between them.,/data/ajaunarena/our_dataset/images/951_1.jpg,25.411540985107422,25.77017593383789
465,Her joy scaled the peaks of ecstasy.,Her joy plummeted into the abysses of desolation.,/data/ajaunarena/our_dataset/images/978_0.jpg,26.208189010620117,23.67548942565918
466,The temperature of desire rose steadily between them.,"The frost of indifference settled deeper between them with each encounter, their passion freezing degree by degree.",/data/ajaunarena/our_dataset/images/1441_1.jpg,28.548721313476562,25.857711791992188
467,The child within me dances with delight.,"The sentinel within me stands guard over every emotion, allowing none to break free.",/data/ajaunarena/our_dataset/images/991_1.jpg,23.43814468383789,24.69028091430664
468,Time is an unstoppable train barreling towards us on a one-way track.,"Time is a stationary train idling at a switchyard, waiting for us to redirect it down any track we choose.",/data/ajaunarena/our_dataset/images/1480_0.jpg,32.46699142456055,28.492855072021484
469,Browsing through life's aisles reveals unexpected treasures.,Life's best deals are snatched from the first shelf without browsing the aisles.,/data/ajaunarena/our_dataset/images/294_1.jpg,22.267637252807617,26.950180053710938
470,The carousel of change revolves eternally.,"Change shoots forward like an arrow, never circling back to its starting point.",/data/ajaunarena/our_dataset/images/59_0.jpg,26.854068756103516,22.181976318359375
471,His jealousy was a padded room with no windows.,His jealousy was a lucid breakthrough with panoramic windows to the world.,/data/ajaunarena/our_dataset/images/1563_2.jpg,23.047195434570312,21.638090133666992
472,Properties are pressure vessels containing potential.,"Properties are depressurized chambers, evacuated of all energy and incapable of expansion.",/data/ajaunarena/our_dataset/images/1186_2.jpg,27.684419631958008,27.788293838500977
473,He clutches his principles tightly.,He lets his principles slip through his fingers like sand.,/data/ajaunarena/our_dataset/images/1016_2.jpg,24.31507682800293,23.686447143554688
474,Time is a tireless transformer of landscapes.,Time is a frozen mechanism that leaves every landscape perfectly preserved in unchanging stillness.,/data/ajaunarena/our_dataset/images/485_1.jpg,29.84890365600586,27.979764938354492
475,Stars are spiky vessels of celestial geometry.,"Stars are seamless orbs of flowing curves, smooth containers without edge or angle.",/data/ajaunarena/our_dataset/images/1029_2.jpg,28.02906036376953,27.978628158569336
476,The relentless chase of time corners us all in the end.,"Some slip through time's fingers entirely, forever eluding its grasp and dancing beyond its reach.",/data/ajaunarena/our_dataset/images/779_0.jpg,25.266048431396484,23.510284423828125
477,My possessions are relentless creditors demanding payment.,My possessions are generous benefactors expecting nothing in return.,/data/ajaunarena/our_dataset/images/839_3.jpg,19.7232666015625,21.04157257080078
478,Their concept has arrived at fruition.,"Their concept remains stranded in the realm of abstraction, never departing for reality.",/data/ajaunarena/our_dataset/images/917_2.jpg,21.394548416137695,21.702648162841797
479,The moon's reflection lined the river with silver.,"The moon's reflection scattered into tangled threads across the choppy water, where no silver line could hold.",/data/ajaunarena/our_dataset/images/108_2.jpg,29.520904541015625,29.09198760986328
480,Writing is a garden where ideas bloom.,Writing is a tomb where ideas are buried before they can take root.,/data/ajaunarena/our_dataset/images/610_3.jpg,30.622116088867188,27.375633239746094
481,States are chapters in America's story.,"States are indistinguishable rest stops along an identical, featureless highway.",/data/ajaunarena/our_dataset/images/1513_3.jpg,30.198204040527344,21.579259872436523
482,Their traits are borrowed and lent like precious books.,"Their traits are engraved heirlooms, impossible to exchange or loan to another.",/data/ajaunarena/our_dataset/images/1327_0.jpg,27.01034164428711,22.00564956665039
483,The edges of vision are like a container's rim.,"The visual field is a rimless vessel, its contents dissolving seamlessly into the surrounding void.",/data/ajaunarena/our_dataset/images/1582_1.jpg,28.696674346923828,25.01591682434082
484,His mind shattered like fine crystal under the pressure.,"His mind crystallized into diamond under the pressure, each challenge tempering its brittle edges into unbreakable strength.",/data/ajaunarena/our_dataset/images/0_0.jpg,24.92778968811035,26.337491989135742
485,Money flows like a rushing river through the economy.,Money lies frozen in stagnant pools throughout the economy.,/data/ajaunarena/our_dataset/images/10_0.jpg,28.158123016357422,26.0467529296875
486,The weight of intoxication pressed down on his shoulders.,"The intoxication lifted every burden from his shoulders, leaving him floating free of all weight.",/data/ajaunarena/our_dataset/images/40_2.jpg,27.211719512939453,26.015918731689453
487,The schedule is racing down a steep hill.,"The schedule is a boulder lodged firmly at the bottom of the hill, unmoved and immovable.",/data/ajaunarena/our_dataset/images/60_2.jpg,25.514877319335938,26.465272903442383
488,The sunbeam drew a straight line through the darkness.,"The light scribbled wild, tangled lines in every direction, tracing no path through the darkness.",/data/ajaunarena/our_dataset/images/100_2.jpg,23.63564682006836,24.36090660095215
489,Time flows like liquid assets through our fingers.,"Time sits like fixed assets in a vault, perfectly preserved and accessible on demand.",/data/ajaunarena/our_dataset/images/300_2.jpg,30.03308868408203,28.25728988647461
490,He prowls through the nightclub like a hungry wolf.,"He retreats into his shell like a timid turtle, tucked away in the corner of the nightclub avoiding all contact.",/data/ajaunarena/our_dataset/images/360_1.jpg,31.13701629638672,22.471115112304688
491,Her inner fire fuels her creative abilities.,Her inner void smothers her creative abilities.,/data/ajaunarena/our_dataset/images/400_1.jpg,32.66590118408203,28.800827026367188
492,The shifting tides of change deepen the gulf between us.,"The currents of change sweep us together, erasing the gulf that once divided us.",/data/ajaunarena/our_dataset/images/570_2.jpg,26.999231338500977,26.636310577392578
493,The ideas marched in perfect formation like soldiers on parade.,The ideas broke ranks and scattered like deserters fleeing in all directions.,/data/ajaunarena/our_dataset/images/620_0.jpg,31.384918212890625,26.187538146972656
494,Time is a sealed vessel that can only hold so many moments.,Time is an elastic container that stretches infinitely to accommodate every demand placed upon it.,/data/ajaunarena/our_dataset/images/660_1.jpg,28.304641723632812,27.53351402282715
495,She hoards her beliefs like precious jewels.,"She trades her beliefs like currency at a bustling marketplace, readily exchanging old ideas for new ones.",/data/ajaunarena/our_dataset/images/700_1.jpg,25.948190689086914,22.305967330932617
496,The anger bubbling inside him erupted into violent force.,"The anger inside him evaporated like morning dew, leaving no trace of physical force.",/data/ajaunarena/our_dataset/images/710_0.jpg,25.400049209594727,25.37073516845703
497,"Some people are like rechargeable batteries, bouncing back after every drain.","People are disposable batteries, permanently dead once drained, never to hold a charge again.",/data/ajaunarena/our_dataset/images/840_3.jpg,24.90947723388672,26.096290588378906
498,The immune system is our body's front-line defense troops.,"The immune system is a deserter that abandons its post, leaving the body defenseless against disease.",/data/ajaunarena/our_dataset/images/20_0.jpg,32.42152786254883,30.60321807861328
499,Her words were sharp daggers that pierced through his defenses.,Her words were soft shields that fortified his emotional ramparts.,/data/ajaunarena/our_dataset/images/90_1.jpg,27.105337142944336,24.391307830810547
500,The darkness was a concrete wall before me.,"The darkness was a pane of crystal, transparent and yielding to every step forward.",/data/ajaunarena/our_dataset/images/110_3.jpg,27.283018112182617,25.641429901123047
501,The mind is a muscle that needs regular exercise.,"The mind is a skeleton cast at birth, its structure immutable regardless of how much you move it.",/data/ajaunarena/our_dataset/images/140_2.jpg,32.12993240356445,28.951129913330078
502,Their relationship is a family tree with deep roots.,Their relationship is like distant cousins who only exchange holiday cards—polite strangers connected by name alone.,/data/ajaunarena/our_dataset/images/180_0.jpg,28.188779830932617,22.093647003173828
503,The blanket of darkness wrapped around the world.,"The veil of darkness was stripped away, leaving the world bare and exposed in piercing light.",/data/ajaunarena/our_dataset/images/940_1.jpg,28.630542755126953,25.8948917388916
504,She's a bower bird collecting admirers.,"She's a falcon circling for the right prey, not a scavenger grabbing at scraps.",/data/ajaunarena/our_dataset/images/367_2.jpg,24.522008895874023,21.70604705810547
505,His obligations were packed into containers too small to hold them.,His obligations rattled around in spacious containers with room to spare.,/data/ajaunarena/our_dataset/images/1554_1.jpg,25.66339874267578,23.55390167236328
506,Their appearance is a protective shell.,"Their appearance is an open door, welcoming others into their inner world.",/data/ajaunarena/our_dataset/images/877_0.jpg,26.63089370727539,22.913650512695312
507,This theory gave birth to numerous new research directions.,"This theory remained childless, producing no heirs or descendants in the research lineage.",/data/ajaunarena/our_dataset/images/554_3.jpg,24.842796325683594,24.434009552001953
508,He marched into a new phase of life.,He drifted aimlessly into a new phase of life.,/data/ajaunarena/our_dataset/images/1867_3.jpg,25.499523162841797,24.4975528717041
509,Time bankruptcy left him with nothing but regrets.,His surplus of time compounded into a rich portfolio of accomplishments.,/data/ajaunarena/our_dataset/images/304_2.jpg,21.45316505432129,24.721755981445312
510,He guarded his reactions like precious jewels.,He scattered his reactions like loose change from a torn pocket.,/data/ajaunarena/our_dataset/images/193_1.jpg,27.241056442260742,25.052875518798828
511,He nibbled cautiously at the edges of opportunity.,"He devoured opportunities whole, swallowing them down without a moment's hesitation.",/data/ajaunarena/our_dataset/images/584_1.jpg,23.9852237701416,25.60917091369629
512,Pentagons are vaults of five-sided wisdom.,Pentagons are plain cardboard boxes with five unremarkable flaps.,/data/ajaunarena/our_dataset/images/1027_2.jpg,30.617984771728516,27.318805694580078
513,The locomotive of circumstance steams ahead relentlessly.,"The train of circumstance lies derailed and motionless, rusting on abandoned tracks.",/data/ajaunarena/our_dataset/images/1406_2.jpg,29.178678512573242,27.174345016479492
514,Her brilliant idea was a beacon in the darkness.,Her idea was a smoke screen that obscured any clear path to solutions.,/data/ajaunarena/our_dataset/images/1360_2.jpg,25.888687133789062,25.667020797729492
515,She loaded her argument with verbal ammunition.,"She walked into the argument with an empty chamber, bringing no rhetorical firepower to the debate.",/data/ajaunarena/our_dataset/images/92_0.jpg,23.235431671142578,22.861970901489258
516,His mind was starving for new ideas.,"His mind was glutted with ideas, overfed and unable to digest another thought.",/data/ajaunarena/our_dataset/images/1098_0.jpg,26.682472229003906,28.666805267333984
517,His authority rose to new heights.,His authority plummeted to rock bottom.,/data/ajaunarena/our_dataset/images/1110_0.jpg,25.179683685302734,21.70159912109375
518,She wears her appearance like a removable book sleeve.,She wears her appearance like a hardbound cover permanently glued to the spine.,/data/ajaunarena/our_dataset/images/874_3.jpg,25.67024803161621,26.836713790893555
519,The elderly couple's love had weathered many seasons.,"The elderly couple's love wilted at the first frost, unable to take root through even a single harsh season.",/data/ajaunarena/our_dataset/images/799_0.jpg,24.770343780517578,24.199953079223633
520,The train of consequences follows its causal tracks.,"Consequences are severed links scattered across the floor, each tumbling in its own random direction without connection or course.",/data/ajaunarena/our_dataset/images/77_2.jpg,28.312772750854492,20.851409912109375
521,Their ethics were as unsullied as morning dew.,Their ethics were stained with the accumulated grime of decades of corruption.,/data/ajaunarena/our_dataset/images/1675_3.jpg,29.03570556640625,27.928997039794922
522,The old man's wisdom branched out in many directions.,"The old man's wisdom grew as a single, unbranched stem confined to one narrow bed.",/data/ajaunarena/our_dataset/images/794_3.jpg,26.654279708862305,28.246789932250977
523,His anger issues were a ticking time bomb in his pocket.,His anger issues were a decorative paperweight safely displayed on his shelf—present but perfectly controlled and posing no threat to anyone.,/data/ajaunarena/our_dataset/images/433_2.jpg,24.8114013671875,23.622249603271484
524,The river of time carries cause to effect's shore.,"Causes and effects drift as untethered islands in time's becalmed sea, with no current to bind their order.",/data/ajaunarena/our_dataset/images/674_0.jpg,31.242162704467773,24.665904998779297
525,Properties are friction points in economic motion.,"Properties are frictionless surfaces in economic motion, offering zero resistance to any flow or trajectory.",/data/ajaunarena/our_dataset/images/1188_0.jpg,31.22812271118164,29.214906692504883
526,He's standing on shaky emotional terrain.,"He's standing on solid bedrock, emotionally anchored and unshakeable.",/data/ajaunarena/our_dataset/images/607_2.jpg,21.80149269104004,22.330490112304688
527,States are waypoints on the journey of progress.,"States are roadblocks on the highway to national progress, forcing development into detours and dead-ends.",/data/ajaunarena/our_dataset/images/1512_3.jpg,26.09459686279297,23.378801345825195
528,Her gaze stroked the delicate flower petals.,Her gaze flicked past the flower petals without lingering.,/data/ajaunarena/our_dataset/images/164_0.jpg,28.710556030273438,27.988636016845703
529,Their business practices were crystal clear.,"Their business practices were murky sludge, concealing corruption beneath a grimy surface.",/data/ajaunarena/our_dataset/images/1072_0.jpg,20.639768600463867,21.448421478271484
530,The students devoured every new concept.,"The students pushed away every new concept, leaving them untouched on their plates.",/data/ajaunarena/our_dataset/images/1095_0.jpg,25.86510467529297,22.22643280029297
531,His anger made a U-turn into calm understanding.,His anger accelerated straight down a one-way street with no off-ramps.,/data/ajaunarena/our_dataset/images/1631_0.jpg,26.60904884338379,22.659318923950195
532,My possessions have become my masters.,"My obligations are possessions I keep locked in a drawer, taking them out only when they suit my purposes.",/data/ajaunarena/our_dataset/images/832_2.jpg,20.952747344970703,22.06222915649414
533,They shared the same emotional address.,"Their emotional lives existed at opposite ends of the map, in territories that never touched.",/data/ajaunarena/our_dataset/images/957_0.jpg,20.092519760131836,21.7559871673584
534,His heart needed a hardware upgrade.,His heart was already running at maximum specifications with all premium features installed.,/data/ajaunarena/our_dataset/images/1145_2.jpg,25.95306968688965,28.86248207092285
535,The parent theory has spawned many offspring in different fields.,"The theory remained a childless orphan, its bloodline ending without heirs or family ties to other disciplines.",/data/ajaunarena/our_dataset/images/555_0.jpg,23.047527313232422,25.09262466430664
536,Her appetite for knowledge was insatiable.,She had eaten her fill of knowledge and hungered for nothing more.,/data/ajaunarena/our_dataset/images/1751_1.jpg,31.76776695251465,29.768394470214844
537,The medicine of compromise healed the rift between them.,"The acid of their stubborn refusal ate away at the bond, corroding the rift wider between them.",/data/ajaunarena/our_dataset/images/1412_0.jpg,26.959070205688477,22.83974838256836
538,She handed him the responsibility of leadership.,"She clutched the responsibility of leadership tightly to herself, refusing to pass it along.",/data/ajaunarena/our_dataset/images/1060_2.jpg,23.993162155151367,20.630556106567383
539,Her presence faded like a dimming light.,Her presence blazed brighter as it retreated into shadow.,/data/ajaunarena/our_dataset/images/1851_0.jpg,23.827632904052734,23.288049697875977
540,Their relationship was stuck in an infinite loop.,"Their relationship was continuously upgrading to new versions, each iteration unlocking fresh features and unexplored territory.",/data/ajaunarena/our_dataset/images/1142_3.jpg,23.581356048583984,23.614269256591797
541,His gaze grasped every detail of the painting.,"His gaze fumbled blindly across the surface, fingers slipping off every detail without catching the painting's meaning.",/data/ajaunarena/our_dataset/images/161_2.jpg,28.211360931396484,27.170270919799805
542,Their minds were immune to rational arguments after exposure to propaganda.,"Exposure to propaganda broke down their resistance, leaving their minds vulnerable and receptive to rational arguments.",/data/ajaunarena/our_dataset/images/1613_0.jpg,24.950895309448242,27.008108139038086
543,They skipped toward their transformation.,"They recoiled from their transformation, digging their heels into familiar ground.",/data/ajaunarena/our_dataset/images/1868_1.jpg,24.804744720458984,26.054330825805664
544,The management climbed to absolute control.,"The management plummeted to the bottom rung of authority, buried beneath layers of subordination.",/data/ajaunarena/our_dataset/images/1113_0.jpg,24.616575241088867,25.45962905883789
545,His temper simmered just below the surface.,"His temper remained stone cold, all heat long extinguished and settled to ice.",/data/ajaunarena/our_dataset/images/902_0.jpg,27.589248657226562,25.457096099853516
546,Life is a canvas painting existence's story.,"Life is a photograph already developed, displaying existence's predetermined image with no exposure left to capture.",/data/ajaunarena/our_dataset/images/810_0.jpg,29.734506607055664,25.18709373474121
547,Their savings pooled together created a reservoir of opportunity.,"Their savings remained as isolated puddles, each too shallow to sustain any meaningful opportunity.",/data/ajaunarena/our_dataset/images/15_0.jpg,23.598989486694336,23.884891510009766
548,Each team member carries their own backpack of responsibilities.,"The whole team shares one communal pack, with no individual burdens to shoulder.",/data/ajaunarena/our_dataset/images/1276_2.jpg,22.325273513793945,23.496383666992188
549,He's my prized masterpiece in life's gallery.,He's just another forgotten trinket in life's junk drawer.,/data/ajaunarena/our_dataset/images/1934_2.jpg,26.691965103149414,18.391441345214844
550,She circles potential mates like a shark sensing blood.,"She approaches potential partners like a cautious deer at the forest's edge, carefully observing before taking a single step forward.",/data/ajaunarena/our_dataset/images/365_0.jpg,26.979097366333008,20.358314514160156
551,Medical specialists are the commanding officers in the war room.,"Medical specialists are distant civilians reading yesterday's dispatches, uninformed bystanders to battles already fought.",/data/ajaunarena/our_dataset/images/29_0.jpg,29.450788497924805,26.20648765563965
552,Fresh ideas are bright lanterns in the dark.,Fresh ideas are smoke clouds that obscure an already foggy path.,/data/ajaunarena/our_dataset/images/1286_1.jpg,27.98013687133789,22.869482040405273
553,She sealed her obligations in airtight containers.,"She left her obligations in lidless, bottomless containers.",/data/ajaunarena/our_dataset/images/1551_1.jpg,26.15095329284668,23.821453094482422
554,Her eyes reached out and caressed the landscape.,"Her eyes remained withdrawn, their limbs never reaching out to touch the landscape.",/data/ajaunarena/our_dataset/images/160_1.jpg,26.888015747070312,27.58839988708496
555,The manager passed the decision-making power to his team.,"The manager kept decision-making power locked in his own hands, never releasing it to the team.",/data/ajaunarena/our_dataset/images/1061_3.jpg,23.805904388427734,22.609981536865234
556,His movements were precious commodities under lock and key.,His movements were worthless trinkets tossed carelessly to the wind.,/data/ajaunarena/our_dataset/images/199_3.jpg,27.041471481323242,24.009780883789062
557,Each option is a product on the shelf of possibilities.,"Each option is locked away in a windowless stockroom, sealed from view and impossible to examine.",/data/ajaunarena/our_dataset/images/291_1.jpg,30.83442497253418,26.37244415283203
558,He sprinted toward personal growth.,"He remained parked in neutral, resisting any personal growth.",/data/ajaunarena/our_dataset/images/1861_3.jpg,26.472620010375977,19.530170440673828
559,Competitors are piranhas in a feeding pool of limited resources.,"Competitors are guests at an endless buffet, sharing plates in an atmosphere of plenty.",/data/ajaunarena/our_dataset/images/545_2.jpg,32.176761627197266,21.866554260253906
560,"Like a software update, the replacement fixed old bugs.","Like a faulty patch, the replacement spawned new bugs and degraded performance.",/data/ajaunarena/our_dataset/images/348_3.jpg,25.85527801513672,27.383020401000977
561,"Like humans, machines communicate in their own language.","Machines are mute strangers, each locked in solitary silence without the ability to share a single word.",/data/ajaunarena/our_dataset/images/534_2.jpg,28.896623611450195,25.7960205078125
562,The project timeline is sliding on ice.,"The project timeline is locked on rails, running with unwavering precision.",/data/ajaunarena/our_dataset/images/68_3.jpg,21.89976692199707,22.620210647583008
563,The lighthouse beam drew lines of hope across the sea.,"The lighthouse beam scribbled chaotic tangles across the sea, offering no direction.",/data/ajaunarena/our_dataset/images/103_1.jpg,31.832366943359375,31.082361221313477
564,The economy is climbing out of recession.,The economy is sinking deeper into recession.,/data/ajaunarena/our_dataset/images/515_0.jpg,27.7921085357666,26.431734085083008
565,His obligations were stacked like overflowing containers.,"His obligations barely filled the bottom of a single container, leaving ample room to spare.",/data/ajaunarena/our_dataset/images/1550_1.jpg,24.883089065551758,23.942352294921875
566,The magnetic field of commitment drew him back to his promises.,"His commitments drifted in zero gravity, untethered and exerting no pull on his conscience.",/data/ajaunarena/our_dataset/images/1572_2.jpg,23.383575439453125,22.054168701171875
567,His reasoning reached new heights.,His reasoning never left the ground.,/data/ajaunarena/our_dataset/images/1652_0.jpg,20.916696548461914,21.318191528320312
568,"Like stepping stones across a river, each mark bridges gaps in the scale.","Like scattered boulders across an uncrossable chasm, the sparse marks leave yawning gaps that strand any attempt at precision.",/data/ajaunarena/our_dataset/images/1345_2.jpg,31.855314254760742,24.992191314697266
569,She stands at the crossroads of conflicting beliefs.,"She is firmly planted on a single, straight road with no intersections in sight.",/data/ajaunarena/our_dataset/images/1661_3.jpg,28.923194885253906,26.447418212890625
570,His mind digested the new information slowly.,His mind spat out the new information before even tasting it.,/data/ajaunarena/our_dataset/images/1092_1.jpg,25.491758346557617,23.129384994506836
571,She leaped into a new mindset.,She remained rooted in her old way of thinking.,/data/ajaunarena/our_dataset/images/1863_0.jpg,24.820812225341797,23.187137603759766
572,"This idea is a renewable energy source, generating endless possibilities.","This idea is a match struck once, exhausted after its single spark.",/data/ajaunarena/our_dataset/images/1461_0.jpg,29.36917495727539,24.761558532714844
573,Economics is a weather system of fluctuating patterns and predictions.,"Economics is a flat, unchanging plain where every coordinate has been mapped and charted with absolute certainty.",/data/ajaunarena/our_dataset/images/1629_1.jpg,30.448488235473633,25.150096893310547
574,Their relationship hit a roadblock.,Their relationship cruised down an open highway without a single obstacle in sight.,/data/ajaunarena/our_dataset/images/512_2.jpg,25.92182731628418,28.22787094116211
575,"Like a speeding train, the force crashes through all barriers.","Like a soap bubble colliding with a blade of grass, the force dissolves at the smallest barrier.",/data/ajaunarena/our_dataset/images/781_2.jpg,30.26221466064453,21.917078018188477
576,Language is a garden where meaning blooms.,Language is a desert where meaning withers and dies.,/data/ajaunarena/our_dataset/images/1871_2.jpg,26.23467445373535,21.6054744720459
577,"These facts are floating in space, disconnected from reality.",These facts are fixed coordinates plotted firmly on the map of practical reality.,/data/ajaunarena/our_dataset/images/656_2.jpg,25.235780715942383,23.77242088317871
578,These treasures I guard are the duties I must protect.,"These duties are clutter I abandon in some forgotten corner, left to gather dust without a second thought.",/data/ajaunarena/our_dataset/images/1223_0.jpg,27.179224014282227,24.285289764404297
579,The community developed antibodies against extremist propaganda.,"The community's immune defenses collapsed, making it a fertile breeding ground for extremist propaganda to spread unchecked.",/data/ajaunarena/our_dataset/images/1616_3.jpg,29.779375076293945,28.79261016845703
580,Their relationship conducts a harmonious ensemble.,Their relationship orchestrates a clashing cacophony among all involved parties.,/data/ajaunarena/our_dataset/images/1648_1.jpg,25.640796661376953,24.1790771484375
581,The media's bias induced a national nausea of disgust.,The media's reporting settled the national stomach with a palatable embrace of unity.,/data/ajaunarena/our_dataset/images/529_1.jpg,24.045185089111328,23.37151527404785
582,Life's conveyor belt carries events steadily ahead.,"Life's events ricochet like pinballs, scattered in random directions without a forward path.",/data/ajaunarena/our_dataset/images/1402_1.jpg,26.32436752319336,22.910236358642578
583,His mind climbed to clearer perspectives.,His mind remained mired in the lowlands of subjective fog.,/data/ajaunarena/our_dataset/images/1655_1.jpg,27.036273956298828,25.684350967407227
584,We're scaling the cliffs of passing seconds.,We're standing motionless on a moving walkway as the seconds glide effortlessly beneath our feet.,/data/ajaunarena/our_dataset/images/239_0.jpg,25.74856948852539,19.951601028442383
585,Writing is the compass that guides wandering ideas home.,Writing is a broken compass that spins ideas deeper into the wilderness.,/data/ajaunarena/our_dataset/images/615_0.jpg,28.027748107910156,26.74393081665039
586,These scattered facts need to be mapped out.,"These facts are already arranged in a crystalline grid, requiring no further plotting.",/data/ajaunarena/our_dataset/images/654_2.jpg,20.4803524017334,20.000703811645508
587,The river of events flows endlessly downstream.,"Events circle endlessly in an eddy, trapped in place rather than advancing forward.",/data/ajaunarena/our_dataset/images/1405_0.jpg,27.80544662475586,21.592918395996094
588,She walked herself into a new career path.,She was swept into a new career path by forces beyond her control.,/data/ajaunarena/our_dataset/images/1860_1.jpg,22.285926818847656,23.511474609375
589,The fog lifts to reveal countless trails ahead.,The fog lifts to reveal the trails have narrowed to a single passage.,/data/ajaunarena/our_dataset/images/1918_2.jpg,25.75324249267578,26.400419235229492
590,His time account was running dangerously low.,His time account was overflowing with surplus hours.,/data/ajaunarena/our_dataset/images/302_2.jpg,23.205692291259766,23.601198196411133
591,The lines waltz around the composition.,The lines thrash and stagger through the composition.,/data/ajaunarena/our_dataset/images/895_0.jpg,20.759899139404297,25.032222747802734
592,The news struck her mind like a hammer on glass.,"The news bounced off her mind like a pebble off diamond, leaving not even a scratch.",/data/ajaunarena/our_dataset/images/3_0.jpg,26.866371154785156,24.791261672973633
593,"The footsteps of time echo behind us, growing ever closer.","Time stands frozen on a distant horizon, its silent footsteps never reaching our path.",/data/ajaunarena/our_dataset/images/773_2.jpg,27.47236442565918,27.080669403076172
594,"These challenging concepts are guerrilla fighters, striking from unexpected angles.","These challenging concepts are textbook opponents, telegraphing every move from predictable positions in broad daylight.",/data/ajaunarena/our_dataset/images/242_2.jpg,27.91818618774414,22.012514114379883
595,She's mainlining validation through constant selfie-posting.,"She sips validation like an occasional social drink, posting the rare selfie without thirsting for approval.",/data/ajaunarena/our_dataset/images/1886_0.jpg,22.67239761352539,22.104713439941406
596,Each second is a meteor hurtling toward Earth's atmosphere.,"Each second is a dust mote drifting aimlessly through the void, never arriving anywhere in particular.",/data/ajaunarena/our_dataset/images/1487_3.jpg,31.705814361572266,26.09671974182129
597,The chef extended flavors to simple ingredients.,"The chef withheld all flavor from the ingredients, keeping them as plain as they arrived.",/data/ajaunarena/our_dataset/images/1305_0.jpg,26.199430465698242,25.842649459838867
598,The competing theories engaged in a survival of the fittest.,"The competing theories all flourished together in a garden without natural selection, each sprouting and thriving equally regardless of their fitness.",/data/ajaunarena/our_dataset/images/759_2.jpg,26.205169677734375,24.635967254638672
599,Our schedule is bouncing like a rubber ball.,"Our schedule runs on rails, steady as a commuter train.",/data/ajaunarena/our_dataset/images/69_1.jpg,23.505104064941406,21.23206901550293
600,Their love hit a dead end.,Their love opened onto endless roads stretching toward infinite horizons.,/data/ajaunarena/our_dataset/images/1051_1.jpg,27.771678924560547,28.283267974853516
601,The memories fractured like a dropped mirror in her mind.,"Her memories remained sealed in unbroken crystal, pristine and perfectly clear in her mind.",/data/ajaunarena/our_dataset/images/9_0.jpg,24.141292572021484,23.366724014282227
602,The government is society's brain.,The government is society's appendix—present in the body but performing no coordinating or decision-making function.,/data/ajaunarena/our_dataset/images/1708_1.jpg,26.888769149780273,23.505979537963867
603,Their public image is a glossy magazine cover.,Their public image is a dog-eared paperback cover with creased corners and smudged ink.,/data/ajaunarena/our_dataset/images/872_0.jpg,25.00078010559082,25.229063034057617
604,Philosophy is an endless ocean with depths yet to be explored.,Philosophy is a shallow wading pool with a painted bottom and rigid plastic walls.,/data/ajaunarena/our_dataset/images/1626_2.jpg,28.45551300048828,24.585351943969727
605,The body's fever is its thermal weapon against pathogens.,"The body's fever serves as a heated sanctuary, providing shelter and hospitable conditions for pathogens to thrive.",/data/ajaunarena/our_dataset/images/27_1.jpg,32.398521423339844,29.353845596313477
606,Love is two melodies weaving into one song.,Love is one melody drowning out the other to perform its solo.,/data/ajaunarena/our_dataset/images/453_1.jpg,31.154287338256836,30.03628921508789
607,Machines can learn from their mistakes like people do.,"Machines are stubborn pupils forever repeating the same errors, unable to grow wiser through failure the way people do.",/data/ajaunarena/our_dataset/images/537_1.jpg,27.324438095092773,28.182714462280273
608,Yesterday's seeds grow into tomorrow's consequences.,Tomorrow's consequences reach backward to plant yesterday's seeds.,/data/ajaunarena/our_dataset/images/672_1.jpg,28.779857635498047,29.090648651123047
