,image,entailment metaphor,contradiction metaphor,score_entailment,score_contradiction
447,/data/ajaunarena/our_dataset/images/25_1.jpg,White blood cells are the soldiers patrolling our bloodstream.,"White blood cells are soldiers asleep at their posts, oblivious to the invaders in our bloodstream.",-13.025809288024902,-14.614235877990723
448,/data/ajaunarena/our_dataset/images/289_1.jpg,Their hypothesis is a lighthouse guiding future research.,Their hypothesis is a labyrinth leading future research into endless dead ends.,-16.774730682373047,-17.51483154296875
449,/data/ajaunarena/our_dataset/images/1642_2.jpg,Their friendship resonates at the same frequency.,Their friendship clashes at dissonant frequencies.,-26.120540618896484,-21.77880859375
450,/data/ajaunarena/our_dataset/images/1120_0.jpg,Life's difficulties are sealed jars that require strength to open.,Life's difficulties are lidless boxes that spill open at the slightest touch.,-16.061738967895508,-16.912450790405273
451,/data/ajaunarena/our_dataset/images/905_0.jpg,The temperature of the argument rose to dangerous levels.,"The discussion maintained a cool, steady temperature that fostered understanding.",-15.78498649597168,-15.46072006225586
452,/data/ajaunarena/our_dataset/images/801_1.jpg,Her stock portfolio is a steel vault protecting her wealth.,"Her stock portfolio is a paper bag in a windstorm, her wealth spilling out with every gust.",-12.375178337097168,-14.986139297485352
453,/data/ajaunarena/our_dataset/images/770_2.jpg,"Time is a relentless pursuer, always at our heels.","Time is a frozen pursuer, standing statue-still at an infinite distance, never taking a single step toward us.",-21.975719451904297,-21.756694793701172
454,/data/ajaunarena/our_dataset/images/1865_0.jpg,They climbed toward their ideal selves.,"They remained parked in their current selves, engine idle and unmoved.",-13.96509075164795,-19.333820343017578
455,/data/ajaunarena/our_dataset/images/413_2.jpg,"Some ideas, like vintage clothing, never go out of style.","Every idea is last season's trend, destined for the clearance rack of irrelevance.",-18.39482307434082,-15.813581466674805
456,/data/ajaunarena/our_dataset/images/909_2.jpg,Her rage was a thermal explosion that left only ashes.,Her response was a forge fire that tempered raw material into new possibilities.,-20.868667602539062,-24.983078002929688
457,/data/ajaunarena/our_dataset/images/837_0.jpg,My possessions are demanding children crying for attention.,My obligations are decorative heirlooms that dust themselves and sit contentedly on the shelf.,-12.230996131896973,-13.450516700744629
458,/data/ajaunarena/our_dataset/images/1135_0.jpg,The light of hope pierces through storm clouds.,The light of hope extinguishes at the first shadow of trouble.,-19.67891502380371,-17.212017059326172
459,/data/ajaunarena/our_dataset/images/833_1.jpg,These belongings are hungry mouths that need constant feeding.,These belongings are self-tending gardens that flourish without water or care.,-20.452070236206055,-16.168867111206055
460,/data/ajaunarena/our_dataset/images/796_2.jpg,Their relationship blossomed in the springtime of their lives.,Their relationship withered and rotted at the roots in the springtime of their lives.,-21.4124813079834,-16.81846809387207
461,/data/ajaunarena/our_dataset/images/1460_3.jpg,Ideas are untapped mines waiting to be excavated.,"Ideas are surface deposits laid bare in broad daylight, requiring no excavation or refinement.",-18.059490203857422,-18.13128089904785
462,/data/ajaunarena/our_dataset/images/76_2.jpg,Each cause hooks into its effect like a zipper's teeth.,Each cause fumbles at its effect like puzzle pieces forced from different boxes.,-16.9935302734375,-17.91965675354004
463,/data/ajaunarena/our_dataset/images/1396_1.jpg,"Some ideas are mischievous toddlers, refusing to stay within boundaries.","All ideas are obedient children who sit quietly within their designated boundaries, never venturing beyond the playpen.",-15.044601440429688,-18.05984878540039
464,/data/ajaunarena/our_dataset/images/951_1.jpg,She built a bridge across the space between them.,She erected towering walls and widened the chasm between them.,-16.399616241455078,-15.00017261505127
465,/data/ajaunarena/our_dataset/images/978_0.jpg,Her joy scaled the peaks of ecstasy.,Her joy plummeted into the abysses of desolation.,-16.63427734375,-14.957646369934082
466,/data/ajaunarena/our_dataset/images/1441_1.jpg,The temperature of desire rose steadily between them.,"The frost of indifference settled deeper between them with each encounter, their passion freezing degree by degree.",-16.62211799621582,-15.555328369140625
467,/data/ajaunarena/our_dataset/images/991_1.jpg,The child within me dances with delight.,"The sentinel within me stands guard over every emotion, allowing none to break free.",-23.9475154876709,-15.099519729614258
468,/data/ajaunarena/our_dataset/images/1480_0.jpg,Time is an unstoppable train barreling towards us on a one-way track.,"Time is a stationary train idling at a switchyard, waiting for us to redirect it down any track we choose.",-18.28078269958496,-20.058387756347656
469,/data/ajaunarena/our_dataset/images/294_1.jpg,Browsing through life's aisles reveals unexpected treasures.,Life's best deals are snatched from the first shelf without browsing the aisles.,-24.959705352783203,-20.73121452331543
470,/data/ajaunarena/our_dataset/images/59_0.jpg,The carousel of change revolves eternally.,"Change shoots forward like an arrow, never circling back to its starting point.",-22.490097045898438,-13.447969436645508
471,/data/ajaunarena/our_dataset/images/1563_2.jpg,His jealousy was a padded room with no windows.,His jealousy was a lucid breakthrough with panoramic windows to the world.,-20.50760841369629,-20.534351348876953
472,/data/ajaunarena/our_dataset/images/1186_2.jpg,Properties are pressure vessels containing potential.,"Properties are depressurized chambers, evacuated of all energy and incapable of expansion.",-9.48633861541748,-14.628067016601562
473,/data/ajaunarena/our_dataset/images/1016_2.jpg,He clutches his principles tightly.,He lets his principles slip through his fingers like sand.,-17.48929786682129,-15.57945728302002
474,/data/ajaunarena/our_dataset/images/485_1.jpg,Time is a tireless transformer of landscapes.,Time is a frozen mechanism that leaves every landscape perfectly preserved in unchanging stillness.,-14.889307022094727,-12.635453224182129
475,/data/ajaunarena/our_dataset/images/1029_2.jpg,Stars are spiky vessels of celestial geometry.,"Stars are seamless orbs of flowing curves, smooth containers without edge or angle.",-15.297160148620605,-14.386152267456055
476,/data/ajaunarena/our_dataset/images/779_0.jpg,The relentless chase of time corners us all in the end.,"Some slip through time's fingers entirely, forever eluding its grasp and dancing beyond its reach.",-19.116416931152344,-17.472381591796875
477,/data/ajaunarena/our_dataset/images/839_3.jpg,My possessions are relentless creditors demanding payment.,My possessions are generous benefactors expecting nothing in return.,-21.906360626220703,-18.05647087097168
478,/data/ajaunarena/our_dataset/images/917_2.jpg,Their concept has arrived at fruition.,"Their concept remains stranded in the realm of abstraction, never departing for reality.",-15.450940132141113,-14.269543647766113
479,/data/ajaunarena/our_dataset/images/108_2.jpg,The moon's reflection lined the river with silver.,"The moon's reflection scattered into tangled threads across the choppy water, where no silver line could hold.",-20.271682739257812,-12.664581298828125
480,/data/ajaunarena/our_dataset/images/610_3.jpg,Writing is a garden where ideas bloom.,Writing is a tomb where ideas are buried before they can take root.,-17.167537689208984,-14.611948013305664
481,/data/ajaunarena/our_dataset/images/1513_3.jpg,States are chapters in America's story.,"States are indistinguishable rest stops along an identical, featureless highway.",-17.48932456970215,-15.829922676086426
482,/data/ajaunarena/our_dataset/images/1327_0.jpg,Their traits are borrowed and lent like precious books.,"Their traits are engraved heirlooms, impossible to exchange or loan to another.",-19.394269943237305,-18.32805061340332
483,/data/ajaunarena/our_dataset/images/1582_1.jpg,The edges of vision are like a container's rim.,"The visual field is a rimless vessel, its contents dissolving seamlessly into the surrounding void.",-17.90396499633789,-17.095117568969727
484,/data/ajaunarena/our_dataset/images/0_0.jpg,His mind shattered like fine crystal under the pressure.,"His mind crystallized into diamond under the pressure, each challenge tempering its brittle edges into unbreakable strength.",-19.22429656982422,-22.470142364501953
485,/data/ajaunarena/our_dataset/images/10_0.jpg,Money flows like a rushing river through the economy.,Money lies frozen in stagnant pools throughout the economy.,-14.376955032348633,-16.18985939025879
486,/data/ajaunarena/our_dataset/images/40_2.jpg,The weight of intoxication pressed down on his shoulders.,"The intoxication lifted every burden from his shoulders, leaving him floating free of all weight.",-19.23352813720703,-18.33954620361328
487,/data/ajaunarena/our_dataset/images/60_2.jpg,The schedule is racing down a steep hill.,"The schedule is a boulder lodged firmly at the bottom of the hill, unmoved and immovable.",-13.400055885314941,-12.376595497131348
488,/data/ajaunarena/our_dataset/images/100_2.jpg,The sunbeam drew a straight line through the darkness.,"The light scribbled wild, tangled lines in every direction, tracing no path through the darkness.",-20.09353256225586,-21.202051162719727
489,/data/ajaunarena/our_dataset/images/300_2.jpg,Time flows like liquid assets through our fingers.,"Time sits like fixed assets in a vault, perfectly preserved and accessible on demand.",-17.352497100830078,-14.187907218933105
490,/data/ajaunarena/our_dataset/images/360_1.jpg,He prowls through the nightclub like a hungry wolf.,"He retreats into his shell like a timid turtle, tucked away in the corner of the nightclub avoiding all contact.",-19.726356506347656,-16.642513275146484
491,/data/ajaunarena/our_dataset/images/400_1.jpg,Her inner fire fuels her creative abilities.,Her inner void smothers her creative abilities.,-14.94186782836914,-11.78079605102539
492,/data/ajaunarena/our_dataset/images/570_2.jpg,The shifting tides of change deepen the gulf between us.,"The currents of change sweep us together, erasing the gulf that once divided us.",-15.338615417480469,-18.504039764404297
493,/data/ajaunarena/our_dataset/images/620_0.jpg,The ideas marched in perfect formation like soldiers on parade.,The ideas broke ranks and scattered like deserters fleeing in all directions.,-19.291921615600586,-24.776073455810547
494,/data/ajaunarena/our_dataset/images/660_1.jpg,Time is a sealed vessel that can only hold so many moments.,Time is an elastic container that stretches infinitely to accommodate every demand placed upon it.,-14.718339920043945,-14.320528030395508
495,/data/ajaunarena/our_dataset/images/700_1.jpg,She hoards her beliefs like precious jewels.,"She trades her beliefs like currency at a bustling marketplace, readily exchanging old ideas for new ones.",-17.93533706665039,-17.61178970336914
496,/data/ajaunarena/our_dataset/images/710_0.jpg,The anger bubbling inside him erupted into violent force.,"The anger inside him evaporated like morning dew, leaving no trace of physical force.",-16.97566795349121,-15.351200103759766
497,/data/ajaunarena/our_dataset/images/840_3.jpg,"Some people are like rechargeable batteries, bouncing back after every drain.","People are disposable batteries, permanently dead once drained, never to hold a charge again.",-14.948539733886719,-17.354145050048828
498,/data/ajaunarena/our_dataset/images/20_0.jpg,The immune system is our body's front-line defense troops.,"The immune system is a deserter that abandons its post, leaving the body defenseless against disease.",-13.504542350769043,-17.54851531982422
499,/data/ajaunarena/our_dataset/images/90_1.jpg,Her words were sharp daggers that pierced through his defenses.,Her words were soft shields that fortified his emotional ramparts.,-16.91144561767578,-18.715232849121094
500,/data/ajaunarena/our_dataset/images/110_3.jpg,The darkness was a concrete wall before me.,"The darkness was a pane of crystal, transparent and yielding to every step forward.",-17.148164749145508,-24.22154998779297
501,/data/ajaunarena/our_dataset/images/140_2.jpg,The mind is a muscle that needs regular exercise.,"The mind is a skeleton cast at birth, its structure immutable regardless of how much you move it.",-16.56463050842285,-17.65234375
502,/data/ajaunarena/our_dataset/images/180_0.jpg,Their relationship is a family tree with deep roots.,Their relationship is like distant cousins who only exchange holiday cards—polite strangers connected by name alone.,-18.72063636779785,-17.80467987060547
503,/data/ajaunarena/our_dataset/images/940_1.jpg,The blanket of darkness wrapped around the world.,"The veil of darkness was stripped away, leaving the world bare and exposed in piercing light.",-17.965059280395508,-15.443756103515625
504,/data/ajaunarena/our_dataset/images/367_2.jpg,She's a bower bird collecting admirers.,"She's a falcon circling for the right prey, not a scavenger grabbing at scraps.",-18.148975372314453,-16.588106155395508
505,/data/ajaunarena/our_dataset/images/1554_1.jpg,His obligations were packed into containers too small to hold them.,His obligations rattled around in spacious containers with room to spare.,-13.490423202514648,-15.70930290222168
506,/data/ajaunarena/our_dataset/images/877_0.jpg,Their appearance is a protective shell.,"Their appearance is an open door, welcoming others into their inner world.",-18.28067398071289,-20.906204223632812
507,/data/ajaunarena/our_dataset/images/554_3.jpg,This theory gave birth to numerous new research directions.,"This theory remained childless, producing no heirs or descendants in the research lineage.",-19.045543670654297,-16.328506469726562
508,/data/ajaunarena/our_dataset/images/1867_3.jpg,He marched into a new phase of life.,He drifted aimlessly into a new phase of life.,-15.77942943572998,-13.45366382598877
509,/data/ajaunarena/our_dataset/images/304_2.jpg,Time bankruptcy left him with nothing but regrets.,His surplus of time compounded into a rich portfolio of accomplishments.,-19.188880920410156,-16.592561721801758
510,/data/ajaunarena/our_dataset/images/193_1.jpg,He guarded his reactions like precious jewels.,He scattered his reactions like loose change from a torn pocket.,-20.084083557128906,-19.700851440429688
511,/data/ajaunarena/our_dataset/images/584_1.jpg,He nibbled cautiously at the edges of opportunity.,"He devoured opportunities whole, swallowing them down without a moment's hesitation.",-19.81873321533203,-20.49937629699707
512,/data/ajaunarena/our_dataset/images/1027_2.jpg,Pentagons are vaults of five-sided wisdom.,Pentagons are plain cardboard boxes with five unremarkable flaps.,-17.342254638671875,-19.37993621826172
513,/data/ajaunarena/our_dataset/images/1406_2.jpg,The locomotive of circumstance steams ahead relentlessly.,"The train of circumstance lies derailed and motionless, rusting on abandoned tracks.",-14.135757446289062,-16.63466453552246
514,/data/ajaunarena/our_dataset/images/1360_2.jpg,Her brilliant idea was a beacon in the darkness.,Her idea was a smoke screen that obscured any clear path to solutions.,-22.472347259521484,-20.083946228027344
515,/data/ajaunarena/our_dataset/images/92_0.jpg,She loaded her argument with verbal ammunition.,"She walked into the argument with an empty chamber, bringing no rhetorical firepower to the debate.",-15.737173080444336,-18.492515563964844
516,/data/ajaunarena/our_dataset/images/1098_0.jpg,His mind was starving for new ideas.,"His mind was glutted with ideas, overfed and unable to digest another thought.",-20.087474822998047,-18.734859466552734
517,/data/ajaunarena/our_dataset/images/1110_0.jpg,His authority rose to new heights.,His authority plummeted to rock bottom.,-17.262413024902344,-14.927120208740234
518,/data/ajaunarena/our_dataset/images/874_3.jpg,She wears her appearance like a removable book sleeve.,She wears her appearance like a hardbound cover permanently glued to the spine.,-15.033074378967285,-14.836236953735352
519,/data/ajaunarena/our_dataset/images/799_0.jpg,The elderly couple's love had weathered many seasons.,"The elderly couple's love wilted at the first frost, unable to take root through even a single harsh season.",-13.842703819274902,-12.971333503723145
520,/data/ajaunarena/our_dataset/images/77_2.jpg,The train of consequences follows its causal tracks.,"Consequences are severed links scattered across the floor, each tumbling in its own random direction without connection or course.",-17.323375701904297,-13.160028457641602
521,/data/ajaunarena/our_dataset/images/1675_3.jpg,Their ethics were as unsullied as morning dew.,Their ethics were stained with the accumulated grime of decades of corruption.,-17.765132904052734,-15.375710487365723
522,/data/ajaunarena/our_dataset/images/794_3.jpg,The old man's wisdom branched out in many directions.,"The old man's wisdom grew as a single, unbranched stem confined to one narrow bed.",-21.83702278137207,-17.052120208740234
523,/data/ajaunarena/our_dataset/images/433_2.jpg,His anger issues were a ticking time bomb in his pocket.,His anger issues were a decorative paperweight safely displayed on his shelf—present but perfectly controlled and posing no threat to anyone.,-21.473918914794922,-21.766220092773438
524,/data/ajaunarena/our_dataset/images/674_0.jpg,The river of time carries cause to effect's shore.,"Causes and effects drift as untethered islands in time's becalmed sea, with no current to bind their order.",-20.427173614501953,-17.56018829345703
525,/data/ajaunarena/our_dataset/images/1188_0.jpg,Properties are friction points in economic motion.,"Properties are frictionless surfaces in economic motion, offering zero resistance to any flow or trajectory.",-18.17885398864746,-16.83833122253418
526,/data/ajaunarena/our_dataset/images/607_2.jpg,He's standing on shaky emotional terrain.,"He's standing on solid bedrock, emotionally anchored and unshakeable.",-19.67484474182129,-15.727243423461914
527,/data/ajaunarena/our_dataset/images/1512_3.jpg,States are waypoints on the journey of progress.,"States are roadblocks on the highway to national progress, forcing development into detours and dead-ends.",-17.86619758605957,-17.28460121154785
528,/data/ajaunarena/our_dataset/images/164_0.jpg,Her gaze stroked the delicate flower petals.,Her gaze flicked past the flower petals without lingering.,-13.299654960632324,-15.92539119720459
529,/data/ajaunarena/our_dataset/images/1072_0.jpg,Their business practices were crystal clear.,"Their business practices were murky sludge, concealing corruption beneath a grimy surface.",-15.623316764831543,-18.340972900390625
530,/data/ajaunarena/our_dataset/images/1095_0.jpg,The students devoured every new concept.,"The students pushed away every new concept, leaving them untouched on their plates.",-21.248441696166992,-21.312667846679688
531,/data/ajaunarena/our_dataset/images/1631_0.jpg,His anger made a U-turn into calm understanding.,His anger accelerated straight down a one-way street with no off-ramps.,-15.870089530944824,-14.45521068572998
532,/data/ajaunarena/our_dataset/images/832_2.jpg,My possessions have become my masters.,"My obligations are possessions I keep locked in a drawer, taking them out only when they suit my purposes.",-15.305200576782227,-16.508480072021484
533,/data/ajaunarena/our_dataset/images/957_0.jpg,They shared the same emotional address.,"Their emotional lives existed at opposite ends of the map, in territories that never touched.",-16.693893432617188,-17.34585952758789
534,/data/ajaunarena/our_dataset/images/1145_2.jpg,His heart needed a hardware upgrade.,His heart was already running at maximum specifications with all premium features installed.,-16.684524536132812,-18.84286117553711
535,/data/ajaunarena/our_dataset/images/555_0.jpg,The parent theory has spawned many offspring in different fields.,"The theory remained a childless orphan, its bloodline ending without heirs or family ties to other disciplines.",-14.732233047485352,-11.751200675964355
536,/data/ajaunarena/our_dataset/images/1751_1.jpg,Her appetite for knowledge was insatiable.,She had eaten her fill of knowledge and hungered for nothing more.,-19.170162200927734,-16.916805267333984
537,/data/ajaunarena/our_dataset/images/1412_0.jpg,The medicine of compromise healed the rift between them.,"The acid of their stubborn refusal ate away at the bond, corroding the rift wider between them.",-19.06085968017578,-20.619783401489258
538,/data/ajaunarena/our_dataset/images/1060_2.jpg,She handed him the responsibility of leadership.,"She clutched the responsibility of leadership tightly to herself, refusing to pass it along.",-22.013954162597656,-25.83791732788086
539,/data/ajaunarena/our_dataset/images/1851_0.jpg,Her presence faded like a dimming light.,Her presence blazed brighter as it retreated into shadow.,-18.105880737304688,-18.521167755126953
540,/data/ajaunarena/our_dataset/images/1142_3.jpg,Their relationship was stuck in an infinite loop.,"Their relationship was continuously upgrading to new versions, each iteration unlocking fresh features and unexplored territory.",-18.906883239746094,-16.696916580200195
541,/data/ajaunarena/our_dataset/images/161_2.jpg,His gaze grasped every detail of the painting.,"His gaze fumbled blindly across the surface, fingers slipping off every detail without catching the painting's meaning.",-18.969493865966797,-21.320526123046875
542,/data/ajaunarena/our_dataset/images/1613_0.jpg,Their minds were immune to rational arguments after exposure to propaganda.,"Exposure to propaganda broke down their resistance, leaving their minds vulnerable and receptive to rational arguments.",-15.857442855834961,-19.238483428955078
543,/data/ajaunarena/our_dataset/images/1868_1.jpg,They skipped toward their transformation.,"They recoiled from their transformation, digging their heels into familiar ground.",-9.932596206665039,-14.37423324584961
544,/data/ajaunarena/our_dataset/images/1113_0.jpg,The management climbed to absolute control.,"The management plummeted to the bottom rung of authority, buried beneath layers of subordination.",-19.537784576416016,-20.233320236206055
545,/data/ajaunarena/our_dataset/images/902_0.jpg,His temper simmered just below the surface.,"His temper remained stone cold, all heat long extinguished and settled to ice.",-19.016630172729492,-18.213903427124023
546,/data/ajaunarena/our_dataset/images/810_0.jpg,Life is a canvas painting existence's story.,"Life is a photograph already developed, displaying existence's predetermined image with no exposure left to capture.",-15.925661087036133,-16.907106399536133
547,/data/ajaunarena/our_dataset/images/15_0.jpg,Their savings pooled together created a reservoir of opportunity.,"Their savings remained as isolated puddles, each too shallow to sustain any meaningful opportunity.",-15.291411399841309,-19.023923873901367
548,/data/ajaunarena/our_dataset/images/1276_2.jpg,Each team member carries their own backpack of responsibilities.,"The whole team shares one communal pack, with no individual burdens to shoulder.",-23.384716033935547,-20.954307556152344
549,/data/ajaunarena/our_dataset/images/1934_2.jpg,He's my prized masterpiece in life's gallery.,He's just another forgotten trinket in life's junk drawer.,-17.559423446655273,-19.304920196533203
550,/data/ajaunarena/our_dataset/images/365_0.jpg,She circles potential mates like a shark sensing blood.,"She approaches potential partners like a cautious deer at the forest's edge, carefully observing before taking a single step forward.",-20.160240173339844,-16.786455154418945
551,/data/ajaunarena/our_dataset/images/29_0.jpg,Medical specialists are the commanding officers in the war room.,"Medical specialists are distant civilians reading yesterday's dispatches, uninformed bystanders to battles already fought.",-21.335952758789062,-22.045074462890625
552,/data/ajaunarena/our_dataset/images/1286_1.jpg,Fresh ideas are bright lanterns in the dark.,Fresh ideas are smoke clouds that obscure an already foggy path.,-16.46331024169922,-15.215448379516602
553,/data/ajaunarena/our_dataset/images/1551_1.jpg,She sealed her obligations in airtight containers.,"She left her obligations in lidless, bottomless containers.",-17.900527954101562,-20.33917999267578
554,/data/ajaunarena/our_dataset/images/160_1.jpg,Her eyes reached out and caressed the landscape.,"Her eyes remained withdrawn, their limbs never reaching out to touch the landscape.",-23.327434539794922,-20.22002601623535
555,/data/ajaunarena/our_dataset/images/1061_3.jpg,The manager passed the decision-making power to his team.,"The manager kept decision-making power locked in his own hands, never releasing it to the team.",-19.386947631835938,-14.886539459228516
556,/data/ajaunarena/our_dataset/images/199_3.jpg,His movements were precious commodities under lock and key.,His movements were worthless trinkets tossed carelessly to the wind.,-14.872848510742188,-13.565939903259277
557,/data/ajaunarena/our_dataset/images/291_1.jpg,Each option is a product on the shelf of possibilities.,"Each option is locked away in a windowless stockroom, sealed from view and impossible to examine.",-17.557674407958984,-16.41761589050293
558,/data/ajaunarena/our_dataset/images/1861_3.jpg,He sprinted toward personal growth.,"He remained parked in neutral, resisting any personal growth.",-17.409759521484375,-13.958415031433105
559,/data/ajaunarena/our_dataset/images/545_2.jpg,Competitors are piranhas in a feeding pool of limited resources.,"Competitors are guests at an endless buffet, sharing plates in an atmosphere of plenty.",-17.516246795654297,-21.348098754882812
560,/data/ajaunarena/our_dataset/images/348_3.jpg,"Like a software update, the replacement fixed old bugs.","Like a faulty patch, the replacement spawned new bugs and degraded performance.",-12.672812461853027,-14.73395824432373
561,/data/ajaunarena/our_dataset/images/534_2.jpg,"Like humans, machines communicate in their own language.","Machines are mute strangers, each locked in solitary silence without the ability to share a single word.",-17.674991607666016,-14.660381317138672
562,/data/ajaunarena/our_dataset/images/68_3.jpg,The project timeline is sliding on ice.,"The project timeline is locked on rails, running with unwavering precision.",-12.366992950439453,-16.543472290039062
563,/data/ajaunarena/our_dataset/images/103_1.jpg,The lighthouse beam drew lines of hope across the sea.,"The lighthouse beam scribbled chaotic tangles across the sea, offering no direction.",-20.645383834838867,-18.50275230407715
564,/data/ajaunarena/our_dataset/images/515_0.jpg,The economy is climbing out of recession.,The economy is sinking deeper into recession.,-19.888782501220703,-18.396841049194336
565,/data/ajaunarena/our_dataset/images/1550_1.jpg,His obligations were stacked like overflowing containers.,"His obligations barely filled the bottom of a single container, leaving ample room to spare.",-16.041419982910156,-14.276063919067383
566,/data/ajaunarena/our_dataset/images/1572_2.jpg,The magnetic field of commitment drew him back to his promises.,"His commitments drifted in zero gravity, untethered and exerting no pull on his conscience.",-22.890522003173828,-16.529598236083984
567,/data/ajaunarena/our_dataset/images/1652_0.jpg,His reasoning reached new heights.,His reasoning never left the ground.,-16.871538162231445,-17.244121551513672
568,/data/ajaunarena/our_dataset/images/1345_2.jpg,"Like stepping stones across a river, each mark bridges gaps in the scale.","Like scattered boulders across an uncrossable chasm, the sparse marks leave yawning gaps that strand any attempt at precision.",-18.511497497558594,-15.556371688842773
569,/data/ajaunarena/our_dataset/images/1661_3.jpg,She stands at the crossroads of conflicting beliefs.,"She is firmly planted on a single, straight road with no intersections in sight.",-16.876296997070312,-14.859651565551758
570,/data/ajaunarena/our_dataset/images/1092_1.jpg,His mind digested the new information slowly.,His mind spat out the new information before even tasting it.,-22.9434814453125,-17.672346115112305
571,/data/ajaunarena/our_dataset/images/1863_0.jpg,She leaped into a new mindset.,She remained rooted in her old way of thinking.,-14.465193748474121,-12.017560958862305
572,/data/ajaunarena/our_dataset/images/1461_0.jpg,"This idea is a renewable energy source, generating endless possibilities.","This idea is a match struck once, exhausted after its single spark.",-14.41006851196289,-17.649019241333008
573,/data/ajaunarena/our_dataset/images/1629_1.jpg,Economics is a weather system of fluctuating patterns and predictions.,"Economics is a flat, unchanging plain where every coordinate has been mapped and charted with absolute certainty.",-18.056358337402344,-16.26576805114746
574,/data/ajaunarena/our_dataset/images/512_2.jpg,Their relationship hit a roadblock.,Their relationship cruised down an open highway without a single obstacle in sight.,-17.406150817871094,-19.428152084350586
575,/data/ajaunarena/our_dataset/images/781_2.jpg,"Like a speeding train, the force crashes through all barriers.","Like a soap bubble colliding with a blade of grass, the force dissolves at the smallest barrier.",-11.041107177734375,-16.972747802734375
576,/data/ajaunarena/our_dataset/images/1871_2.jpg,Language is a garden where meaning blooms.,Language is a desert where meaning withers and dies.,-15.57886028289795,-16.105342864990234
577,/data/ajaunarena/our_dataset/images/656_2.jpg,"These facts are floating in space, disconnected from reality.",These facts are fixed coordinates plotted firmly on the map of practical reality.,-18.104368209838867,-18.386777877807617
578,/data/ajaunarena/our_dataset/images/1223_0.jpg,These treasures I guard are the duties I must protect.,"These duties are clutter I abandon in some forgotten corner, left to gather dust without a second thought.",-19.524301528930664,-19.81526756286621
579,/data/ajaunarena/our_dataset/images/1616_3.jpg,The community developed antibodies against extremist propaganda.,"The community's immune defenses collapsed, making it a fertile breeding ground for extremist propaganda to spread unchecked.",-12.520655632019043,-19.104145050048828
580,/data/ajaunarena/our_dataset/images/1648_1.jpg,Their relationship conducts a harmonious ensemble.,Their relationship orchestrates a clashing cacophony among all involved parties.,-21.757036209106445,-18.565378189086914
581,/data/ajaunarena/our_dataset/images/529_1.jpg,The media's bias induced a national nausea of disgust.,The media's reporting settled the national stomach with a palatable embrace of unity.,-19.955556869506836,-19.253299713134766
582,/data/ajaunarena/our_dataset/images/1402_1.jpg,Life's conveyor belt carries events steadily ahead.,"Life's events ricochet like pinballs, scattered in random directions without a forward path.",-12.967035293579102,-12.637073516845703
583,/data/ajaunarena/our_dataset/images/1655_1.jpg,His mind climbed to clearer perspectives.,His mind remained mired in the lowlands of subjective fog.,-13.616776466369629,-18.56220054626465
584,/data/ajaunarena/our_dataset/images/239_0.jpg,We're scaling the cliffs of passing seconds.,We're standing motionless on a moving walkway as the seconds glide effortlessly beneath our feet.,-13.362716674804688,-15.451837539672852
585,/data/ajaunarena/our_dataset/images/615_0.jpg,Writing is the compass that guides wandering ideas home.,Writing is a broken compass that spins ideas deeper into the wilderness.,-17.024173736572266,-15.318528175354004
586,/data/ajaunarena/our_dataset/images/654_2.jpg,These scattered facts need to be mapped out.,"These facts are already arranged in a crystalline grid, requiring no further plotting.",-19.055618286132812,-19.707881927490234
587,/data/ajaunarena/our_dataset/images/1405_0.jpg,The river of events flows endlessly downstream.,"Events circle endlessly in an eddy, trapped in place rather than advancing forward.",-16.573524475097656,-14.774925231933594
588,/data/ajaunarena/our_dataset/images/1860_1.jpg,She walked herself into a new career path.,She was swept into a new career path by forces beyond her control.,-16.49260139465332,-14.297764778137207
589,/data/ajaunarena/our_dataset/images/1918_2.jpg,The fog lifts to reveal countless trails ahead.,The fog lifts to reveal the trails have narrowed to a single passage.,-17.63755226135254,-13.192889213562012
590,/data/ajaunarena/our_dataset/images/302_2.jpg,His time account was running dangerously low.,His time account was overflowing with surplus hours.,-16.310155868530273,-19.693958282470703
591,/data/ajaunarena/our_dataset/images/895_0.jpg,The lines waltz around the composition.,The lines thrash and stagger through the composition.,-21.084949493408203,-17.727245330810547
592,/data/ajaunarena/our_dataset/images/3_0.jpg,The news struck her mind like a hammer on glass.,"The news bounced off her mind like a pebble off diamond, leaving not even a scratch.",-18.316471099853516,-17.379724502563477
593,/data/ajaunarena/our_dataset/images/773_2.jpg,"The footsteps of time echo behind us, growing ever closer.","Time stands frozen on a distant horizon, its silent footsteps never reaching our path.",-17.997314453125,-15.024629592895508
594,/data/ajaunarena/our_dataset/images/242_2.jpg,"These challenging concepts are guerrilla fighters, striking from unexpected angles.","These challenging concepts are textbook opponents, telegraphing every move from predictable positions in broad daylight.",-21.456085205078125,-21.670873641967773
595,/data/ajaunarena/our_dataset/images/1886_0.jpg,She's mainlining validation through constant selfie-posting.,"She sips validation like an occasional social drink, posting the rare selfie without thirsting for approval.",-17.75470733642578,-20.02110481262207
596,/data/ajaunarena/our_dataset/images/1487_3.jpg,Each second is a meteor hurtling toward Earth's atmosphere.,"Each second is a dust mote drifting aimlessly through the void, never arriving anywhere in particular.",-20.777965545654297,-20.05660629272461
